crate,name,version,repository,host,extern_c,extern_c_unwind,extern_cpp,matched_files,status
heim-common-0.0.11,heim-common,0.0.11,https://github.com/heim-rs/heim,github,2,0,0,2,"extern ""C"""
heim-cpu-0.0.11,heim-cpu,0.0.11,https://github.com/heim-rs/heim,github,1,0,0,1,"extern ""C"""
heim-disk-0.0.11,heim-disk,0.0.11,https://github.com/heim-rs/heim,github,1,0,0,1,"extern ""C"""
helix-0.7.5,helix,0.7.5,https://github.com/tildeio/helix,github,11,0,0,5,"extern ""C"""
hermit-entry-0.10.11,hermit-entry,0.10.11,https://github.com/hermit-os/hermit-entry,github,2,0,0,1,"extern ""C"""
hexa-tune-proto-ffi-0.1.3,hexa-tune-proto-ffi,0.1.3,https://github.com/hTuneSys/hexaTuneProto,github,7,0,0,1,"extern ""C"""
hexavalent-0.3.0,hexavalent,0.3.0,https://github.com/notdijon/hexavalent,github,63,0,0,4,"extern ""C"""
hexchat-0.6.3,hexchat,0.6.3,https://github.com/pie-flavor/hexchat-rs/,github,57,0,0,3,"extern ""C"""
hexchat-api-0.3.6,hexchat-api,0.3.6,https://github.com/ttappr/hexchat-api,github,56,0,0,3,"extern ""C"""
hexchat-plugin-0.2.14,hexchat-plugin,0.2.14,https://soniex2.autistic.space/git-repos/hexchat-plugin.git,other,56,0,0,2,"extern ""C"""
hexchat-unsafe-plugin-2.3.0,hexchat-unsafe-plugin,2.3.0,https://soniex2.autistic.space/git-repos/hexchat-unsafe-plugin.git,other,112,0,0,3,"extern ""C"""
hidra-0.0.4,hidra,0.0.4,https://github.com/carlossless/hidra,github,6,0,0,1,"extern ""C"""
highlight-assertions-0.1.7,highlight-assertions,0.1.7,https://github.com/theHamsta/highlight-assertions,github,1,0,0,1,"extern ""C"""
hik-mvs-sdk-0.1.2,hik-mvs-sdk,0.1.2,https://github.com/rockm3/hik-mvs-sdk,github,7,0,0,2,"extern ""C"""
hinawa-0.13.0,hinawa,0.13.0,https://git.kernel.org/pub/scm/libs/ieee1394/hinawa-rs.git/,other,37,0,0,10,"extern ""C"""
hinoko-0.8.0,hinoko,0.8.0,https://git.kernel.org/pub/scm/libs/ieee1394/hinoko-rs.git/,other,41,0,0,12,"extern ""C"""
hitaki-0.7.0,hitaki,0.7.0,https://github.com/alsa-project/hitaki-rs/,github,37,0,0,13,"extern ""C"""
hl-engine-0.1.33,hl-engine,0.1.33,https://github.com/husklet/engine,github,2,0,0,1,"extern ""C"""
hlocl-0.1.0,hlocl,0.1.0,1,other,0,0,1,kept,"extern ""C++"""
honestintervals-0.2.0,honestintervals,0.2.0,https://github.com/eseraygun/rust-honestintervals/,github,1,0,0,1,"extern ""C"""
hop-top-c12n-core-0.1.0-alpha.0,hop-top-c12n-core,0.1.0-alpha.0,https://github.com/hop-top/poly-c12n,github,7,0,0,2,"extern ""C"""
hotdata-0.19.0,hotdata,0.19.0,https://github.com/hotdata-dev/sdk-rust,github,1,0,0,1,"extern ""C"""
human-readable-map16-0.1.0,human-readable-map16,0.1.0,https://github.com/Underrout/human-readable-map16-rust.git,github,1,0,0,1,"extern ""C"""
hwnd0-0.0.0-2024-01-10,hwnd0,0.0.0-2024-01-10,https://github.com/MaulingMonkey/hwnd0,github,1,0,0,1,"extern ""C"""
hydra-rs-0.0.11,hydra-rs,0.0.11,https://github.com/voidreamer/rust-usd,github,0,0,1,1,"extern ""C++"""
hymmalm-0.1.4,hymmalm,0.1.4,https://github.com/HYMMA/license-management-core,github,2,0,0,1,"extern ""C"""
hyprcurl-0.1.0,hyprcurl,0.1.0,https://github.com/Aditya-PS-05/hyprcurl,github,1,0,0,1,"extern ""C"""
ianaio-console-0.1.2,ianaio-console,0.1.2,https://github.com/ianaio/console,github,1,0,0,1,"extern ""C"""
ianaio-timers-0.1.1,ianaio-timers,0.1.1,https://github.com/ianaio/timers,github,1,0,0,1,"extern ""C"""
ianaio-utils-0.1.1,ianaio-utils,0.1.1,https://github.com/ianaio/utils,github,1,0,0,1,"extern ""C"""
ibverbs-rs-0.4.1,ibverbs-rs,0.4.1,https://github.com/Tikitikitikidesuka/ibverbs-rs,github,1,0,0,1,"extern ""C"""
ic-agent-0.49.2,ic-agent,0.49.2,https://github.com/dfinity/agent-rs,github,1,0,0,1,"extern ""C"""
ic-cdk-0.20.3,ic-cdk,0.20.3,https://github.com/dfinity/cdk-rs,github,2,0,0,1,"extern ""C"""
ic-cdk-management-canister-0.2.0,ic-cdk-management-canister,0.2.0,https://github.com/dfinity/cdk-rs,github,1,0,0,1,"extern ""C"""
ic-cdk-timers-1.0.0,ic-cdk-timers,1.0.0,https://github.com/dfinity/cdk-rs,github,4,0,0,2,"extern ""C"""
ic-kit-sys-0.1.3,ic-kit-sys,0.1.3,https://github.com/Psychedelic/ic-kit,github,1,0,0,1,"extern ""C"""
ic0-1.2.0,ic0,1.2.0,https://github.com/dfinity/cdk-rs,github,4,0,0,2,"extern ""C"""
ic4-sys-0.2.0,ic4-sys,0.2.0,https://github.com/MiyakoMeow/ic4-rs,github,255,0,0,1,"extern ""C"""
icasadi-0.1.1,icasadi,0.1.1,1,other,0,0,1,kept,"extern ""C++"""
icasadi_test-0.0.3,icasadi_test,0.0.3,1,other,0,0,1,kept,"extern ""C++"""
icebug-13.2.0,icebug,13.2.0,https://github.com/Ladybug-Memory/icebug-rust,github,0,0,1,1,"extern ""C++"""
icrate-0.1.2,icrate,0.1.2,https://github.com/madsmtm/objc2,github,101,0,0,63,"extern ""C"""
idax-0.3.0,idax,0.3.0,https://github.com/19h/idax,github,52,0,0,8,"extern ""C"""
idax-sys-0.3.0,idax-sys,0.3.0,https://github.com/19h/idax,github,677,0,0,2,"extern ""C"""
idot-0.1.3,idot,0.1.3,https://github.com/webc-site/npm.git,github,1,0,0,1,"extern ""C"""
ieee1275-0.2.4,ieee1275,0.2.4,https://github.com/rust-osdev/ieee1275-rs,github,4,0,0,1,"extern ""C"""
iffi-0.0.2,iffi,0.0.2,https://github.com/soqb/iffi,github,2,0,0,1,"extern ""C"""
iflytek-sys-0.0.4,iflytek-sys,0.0.4,https://github.com/yzytom/rust-iflytek-sys,github,89,0,0,1,"extern ""C"""
il2cpp_rs-0.1.3,il2cpp_rs,0.1.3,https://github.com/ElCapor/il2cpp_rs,github,31,0,0,2,"extern ""C"""
imageio-0.12.0,imageio,0.12.0,https://github.com/doom-fish/imageio-rs,github,25,0,0,18,"extern ""C"""
imessage-private-api-0.1.0,imessage-private-api,0.1.0,https://github.com/jesec/imessage-rs,github,1,0,0,1,"extern ""C"""
imessage-rs-0.1.0,imessage-rs,0.1.0,https://github.com/jesec/imessage-rs,github,2,0,0,2,"extern ""C"""
imgui-0.12.0,imgui,0.12.0,https://github.com/imgui-rs/imgui-rs,github,55,0,0,6,"extern ""C"""
imgui-memory-editor-0.3.0,imgui-memory-editor,0.3.0,https://github.com/Ace314159/imgui-memory-editor-rs,github,3,0,0,1,"extern ""C"""
imgui-terminal-0.1.0,imgui-terminal,0.1.0,https://github.com/waych/imgui-terminal-rs,github,0,0,1,1,"extern ""C++"""
implot-0.6.0,implot,0.6.0,https://github.com/4bb4/implot-rs,github,2,0,0,1,"extern ""C"""
inchi-0.1.4,inchi,0.1.4,https://github.com/Vitruves/inchi-rs,github,1,0,0,1,"extern ""C"""
inchi-sys-0.1.4,inchi-sys,0.1.4,https://github.com/Vitruves/inchi-rs,github,31,0,0,2,"extern ""C"""
infinity-rs-0.2.8,infinity-rs,0.2.8,https://github.com/infinity-MSFS/infinity-rs,github,33,0,0,9,"extern ""C"""
inputflow-0.1.1,inputflow,0.1.1,https://github.com/ConnorBP/inputflow,github,4,0,0,2,"extern ""C"""
inputflow-kmbox-0.1.0,inputflow-kmbox,0.1.0,https://github.com/ConnorBP/inputflow,github,1,0,0,1,"extern ""C"""
inputflow-native-0.1.0,inputflow-native,0.1.0,https://github.com/ConnorBP/inputflow,github,1,0,0,1,"extern ""C"""
inputflow-qmp-0.1.0,inputflow-qmp,0.1.0,https://github.com/ConnorBP/inputflow,github,1,0,0,1,"extern ""C"""
inputs-0.1.1,inputs,0.1.1,https://github.com/AprilNEA/inputs-rs,github,7,0,0,2,"extern ""C"""
insysdirection-platformer-1.3.0-beta-stable2,insysdirection-platformer,1.3.0-beta-stable2,https://github.com/Azencorporation/Wasma,github,11,0,0,1,"extern ""C"""
intents-0.4.0,intents,0.4.0,https://github.com/doom-fish/intents-rs,github,30,0,0,25,"extern ""C"""
interoptopus-0.16.5,interoptopus,0.16.5,https://github.com/ralfbiedert/interoptopus,github,45,1,0,11,"extern ""C"" + extern ""C-unwind"""
interoptopus_backend_c-0.14.25,interoptopus_backend_c,0.14.25,https://github.com/ralfbiedert/interoptopus,github,3,0,0,2,"extern ""C"""
interoptopus_backend_cpython-0.14.25,interoptopus_backend_cpython,0.14.25,https://github.com/ralfbiedert/interoptopus,github,1,0,0,1,"extern ""C"""
interoptopus_backend_cpython_cffi-0.13.8,interoptopus_backend_cpython_cffi,0.13.8,https://github.com/ralfbiedert/interoptopus,github,1,0,0,1,"extern ""C"""
interoptopus_backend_csharp-0.14.25,interoptopus_backend_csharp,0.14.25,https://github.com/ralfbiedert/interoptopus,github,1,0,0,1,"extern ""C"""
interoptopus_backends-0.16.5,interoptopus_backends,0.16.5,https://github.com/ralfbiedert/interoptopus,github,3,0,0,1,"extern ""C"""
interoptopus_proc_impl-0.16.5,interoptopus_proc_impl,0.16.5,https://github.com/ralfbiedert/interoptopus,github,13,1,0,2,"extern ""C"" + extern ""C-unwind"""
interoptopus_reference_project-0.14.25,interoptopus_reference_project,0.14.25,https://github.com/ralfbiedert/interoptopus,github,78,0,0,8,"extern ""C"""
io-harness-0.86.0,io-harness,0.86.0,https://github.com/initorigin/io-harness,github,1,0,0,1,"extern ""C"""
io-kit-sys-0.5.0,io-kit-sys,0.5.0,https://github.com/jtakakura/io-kit-rs,github,33,0,0,7,"extern ""C"""
iocuddle-0.3.0,iocuddle,0.3.0,https://github.com/enarx/iocuddle,github,1,0,0,1,"extern ""C"""
iohidmanager-0.11.0,iohidmanager,0.11.0,https://github.com/doom-fish/iohidmanager-rs,github,61,0,0,7,"extern ""C"""
iokit-0.6.0,iokit,0.6.0,https://github.com/doom-fish/iokit-rs,github,57,0,0,5,"extern ""C"""
ipasir-0.3.1,ipasir,0.3.1,https://github.com/robbepop/ipasir-rs,github,3,0,0,2,"extern ""C"""
iperf3-rs-1.0.3,iperf3-rs,1.0.3,https://github.com/mi2428/iperf3-rs,github,3,0,0,2,"extern ""C"""
ipfrs-interface-0.2.0,ipfrs-interface,0.2.0,https://github.com/cool-japan/ipfrs,github,10,0,0,1,"extern ""C"""
irgx-2.5.0,irgx,2.5.0,https://github.com/The-Billy-Company/irregex,github,35,0,0,12,"extern ""C"""
irid-fs-0.3.1,irid-fs,0.3.1,18,other,0,0,1,kept,"extern ""C++"""
irid-syscall-0.3.0,irid-syscall,0.3.0,43,other,0,0,4,kept,"extern ""C++"""
iro-cuda-ffi-0.2.1,iro-cuda-ffi,0.2.1,https://github.com/iro/iro-cuda-ffi,github,28,0,0,3,"extern ""C"""
iro-cuda-ffi-kernels-0.2.1,iro-cuda-ffi-kernels,0.2.1,https://github.com/iro/iro-cuda-ffi,github,1,0,0,1,"extern ""C"""
ironaccelerator-cuda-2.2.0,ironaccelerator-cuda,2.2.0,https://github.com/nervosys/IronAccelerator,github,5,0,0,4,"extern ""C"""
ironaccelerator-cuda-sys-2.2.0,ironaccelerator-cuda-sys,2.2.0,https://github.com/nervosys/IronAccelerator,github,233,0,0,14,"extern ""C"""
ironaccelerator-levelzero-2.2.0,ironaccelerator-levelzero,2.2.0,https://github.com/nervosys/IronAccelerator,github,25,0,0,1,"extern ""C"""
ironaccelerator-neuron-2.2.0,ironaccelerator-neuron,2.2.0,https://github.com/nervosys/IronAccelerator,github,9,0,0,1,"extern ""C"""
ironaccelerator-qnn-sys-2.2.0,ironaccelerator-qnn-sys,2.2.0,https://github.com/nervosys/IronAccelerator,github,22,0,0,1,"extern ""C"""
ironaccelerator-rocm-sys-2.2.0,ironaccelerator-rocm-sys,2.2.0,https://github.com/nervosys/IronAccelerator,github,73,0,0,4,"extern ""C"""
ironaccelerator-tpu-2.2.0,ironaccelerator-tpu,2.2.0,https://github.com/nervosys/IronAccelerator,github,1,0,0,1,"extern ""C"""
ivyrust-0.1.1,ivyrust,0.1.1,https://github.com/paparazzi/ivy-rust,github,1,0,0,1,"extern ""C"""
j4rs-0.25.2,j4rs,0.25.2,https://github.com/astonbitecode/j4rs,github,16,0,0,3,"extern ""C"""
j4rs-171h-0.18.1,j4rs-171h,0.18.1,https://github.com/astonbitecode/j4rs,github,14,0,0,3,"extern ""C"""
janetrs-0.8.0,janetrs,0.8.0,https://github.com/GrayJack/janetrs,github,0,5,0,3,"extern ""C-unwind"""
jasper-plugin-sdk-0.4.1,jasper-plugin-sdk,0.4.1,https://github.com/jasper-note/jasper,github,4,0,0,2,"extern ""C"""
javascriptcore-0.0.6,javascriptcore,0.0.6,https://github.com/endoli/javascriptcore.rs,github,1,0,0,1,"extern ""C"""
javascriptcore6-0.6.0,javascriptcore6,0.6.0,https://gitlab.gnome.org/World/Rust/webkit6-rs,gitlab,5,0,0,3,"extern ""C"""
javascriptcore6-sys-0.6.0,javascriptcore6-sys,0.6.0,https://gitlab.gnome.org/World/Rust/webkit6-rs,gitlab,17,0,0,1,"extern ""C"""
jawt-0.2.1,jawt,0.2.1,https://github.com/gobley/jawt,github,3,0,0,3,"extern ""C"""
jbogs-autopilot-0.4.0,jbogs-autopilot,0.4.0,https://github.com/jbogs/autopilot-rs,github,5,0,0,4,"extern ""C"""
jc-libavif-sys-1.3.0-rc2,jc-libavif-sys,1.3.0-rc2,https://github.com/jcayzac/jc-libavif-sys,github,102,0,0,1,"extern ""C"""
jellybean-tree-sitter-0.20.14,jellybean-tree-sitter,0.20.14,https://github.com/tree-sitter/tree-sitter,github,148,0,0,3,"extern ""C"""
jemalloc-ctl-0.5.4,jemalloc-ctl,0.5.4,https://github.com/tikv/jemallocator,github,1,0,0,1,"extern ""C"""
jemallocator-0.5.4,jemallocator,0.5.4,https://github.com/tikv/jemallocator,github,1,0,0,1,"extern ""C"""
jemallocator-discard-0.7.1,jemallocator-discard,0.7.1,https://github.com/guybedford/jemallocator-discard,github,3,0,0,2,"extern ""C"""
jetpwmon-0.1.2,jetpwmon,0.1.2,https://github.com/nerdneilsfield/jetson-power-monitor,github,1,0,0,1,"extern ""C"""
jevmalloc-0.0.0+5.3.0-1-g54eaed1d8b56b1aa528be3bdd1877e59c56fa90c,jevmalloc,0.0.0+5.3.0-1-g54eaed1d8b56b1aa528be3bdd1877e59c56fa90c,https://github.com/matrix-construct/jemallocator,github,2,0,0,2,"extern ""C"""
jevmalloc-sys-0.0.0+5.3.0-1-g54eaed1d8b56b1aa528be3bdd1877e59c56fa90c,jevmalloc-sys,0.0.0+5.3.0-1-g54eaed1d8b56b1aa528be3bdd1877e59c56fa90c,https://github.com/matrix-construct/jemallocator,github,20,0,0,1,"extern ""C"""
jimage-0.2.4,jimage,0.2.4,https://github.com/MaulingMonkey/jimage,github,1,0,0,1,"extern ""C"""
jingle_sleigh-0.5.13,jingle_sleigh,0.5.13,https://github.com/toolCHAINZ/jingle,github,0,0,7,4,"extern ""C++"""
jlrs-0.24.0,jlrs,0.24.0,https://github.com/Taaitaaiger/jlrs,github,44,0,0,15,"extern ""C"""
jni-macros-0.22.4,jni-macros,0.22.4,https://github.com/jni-rs/jni-rs,github,1,0,0,1,"extern ""C"""
jni-simple-0.4.0,jni-simple,0.4.0,https://github.com/AlexanderSchuetz97/jni-simple,github,133,0,0,4,"extern ""C"""
jni_fn-0.1.2,jni_fn,0.1.2,https://gitlab.com/antonok/jni_fn,gitlab,1,0,0,1,"extern ""C"""
joshua-0.1.0,joshua,0.1.0,https://github.com/rexlunae/joshua,github,5,0,0,1,"extern ""C"""
jpegxl-rs-0.15.0+libjxl-0.12.0,jpegxl-rs,0.15.0+libjxl-0.12.0,https://github.com/inflation/jpegxl-rs,github,0,4,0,1,"extern ""C-unwind"""
json-checker-0.1.1,json-checker,0.1.1,https://github.com/json-checker.git,github,1,0,0,1,"extern ""C"""
json-glib-0.1.1,json-glib,0.1.1,https://github.com/Daru-san/json-glib-rs,github,31,0,0,5,"extern ""C"""
json-glib-sys-0.1.1,json-glib-sys,0.1.1,https://github.com/Daru-san/json-glib-rs,github,39,0,0,1,"extern ""C"""
jsonnet-go-0.1.0,jsonnet-go,0.1.0,https://github.com/swlynch99/jsonnet-go-rs,github,2,0,0,1,"extern ""C"""
jsonpath_lib-0.3.0,jsonpath_lib,0.3.0,https://github.com/freestrings/jsonpath,github,3,0,0,1,"extern ""C"""
jsonpath_lib-fl-0.3.7,jsonpath_lib-fl,0.3.7,https://github.com/freestrings/jsonpath,github,3,0,0,1,"extern ""C"""
jsonpath_lib2-0.3.3,jsonpath_lib2,0.3.3,https://github.com/azoyan/jsonpath,github,3,0,0,1,"extern ""C"""
jsonpath_lib_polars_vendor-0.0.1,jsonpath_lib_polars_vendor,0.0.1,https://github.com/freestrings/jsonpath,github,3,0,0,1,"extern ""C"""
julia-0.2.5,julia,0.2.5,https://github.com/pi-pi3/julia-rs,github,2,0,0,2,"extern ""C"""
just-argon2-1.2.0,just-argon2,1.2.0,https://github.com/ExPixel/argon2,github,3,0,0,1,"extern ""C"""
justpdf-ffi-0.1.2,justpdf-ffi,0.1.2,https://github.com/kihyun1998/justpdf,github,15,0,0,1,"extern ""C"""
jvmti-bindings-3.0.2,jvmti-bindings,3.0.2,https://github.com/JavaPerformance/jvmti,github,6,0,0,4,"extern ""C"""
jvmti-rs-0.17.0,jvmti-rs,0.17.0,216,other,0,0,4,kept,"extern ""C++"""
kadmin-0.7.4,kadmin,0.7.4,https://github.com/authentik-labs/kadmin-rs.git,github,1,0,0,1,"extern ""C"""
kapsl-backend-abi-0.2.0,kapsl-backend-abi,0.2.0,https://github.com/kapsl-runtime/kapsl-sdk,github,59,0,0,4,"extern ""C"""
karabiner-driverkit-0.4.0,karabiner-driverkit,0.4.0,https://github.com/Psych3r/driverkit,github,1,0,0,1,"extern ""C"""
kaspa-portal-1.0.1,kaspa-portal,1.0.1,https://github.com/peavey2787/kaspa-portal,github,1,0,0,1,"extern ""C"""
kaspa-workflow-perf-monitor-0.0.3,kaspa-workflow-perf-monitor,0.0.3,https://github.com/kaspanet/workflow-perf-monitor-rs,github,1,0,0,1,"extern ""C"""
kdb-0.3.0,kdb,0.3.0,https://github.com/Fifthrow/rust-kdb,github,8,0,0,5,"extern ""C"""
kdi-0.7.0,kdi,0.7.0,https://github.com/Keyvast-Technology/kdi,github,17,0,0,2,"extern ""C"""
kenlm-rs-0.1.0,kenlm-rs,0.1.0,https://github.com/RustedBytes/kenlm-rs,github,6,0,0,2,"extern ""C"""
keradb-sdk-0.1.0,keradb-sdk,0.1.0,https://github.com/keradb/keradb,github,24,0,0,1,"extern ""C"""
kernaux-0.7.0,kernaux,0.7.0,https://github.com/tailix/libkernaux/tree/master/bindings/rust,github,1,0,0,1,"extern ""C"""
keychain-services-0.1.1,keychain-services,0.1.1,https://github.com/iqlusioninc/keychain-services.rs/,github,1,0,0,1,"extern ""C"""
keylt-0.2.0,keylt,0.2.0,https://github.com/TheNotary/keyboard_driver_sk80,github,6,0,0,1,"extern ""C"""
keynub-licdongle-1.1.1,keynub-licdongle,1.1.1,https://github.com/AB-KeyNub/KeyNub-SDK,github,4,0,0,2,"extern ""C"""
keystone-engine-0.1.0,keystone-engine,0.1.0,https://github.com/impalabs/keystone-bindings,github,1,0,0,1,"extern ""C"""
keytap-0.4.0,keytap,0.4.0,https://github.com/jamiepine/keytap,github,1,1,0,1,"extern ""C"" + extern ""C-unwind"""
keyvent-0.1.0,keyvent,0.1.0,https://github.com/Ivan-1F/keyvent,github,1,2,0,2,"extern ""C"" + extern ""C-unwind"""
khostty-vt-0.1.0,khostty-vt,0.1.0,https://github.com/KooshaPari/khostty,github,37,0,0,6,"extern ""C"""
kinect-v2-sys-0.1.3,kinect-v2-sys,0.1.3,https://github.com/wangfu91/kinect-v2-rs,github,692,0,0,1,"extern ""C"""
kitlib-0.1.0,kitlib,0.1.0,https://github.com/wensheng/kitlib,github,1,0,0,1,"extern ""C"""
kiwi-rs-2026.8.26,kiwi-rs,2026.8.26,https://github.com/JAICHANGPARK/kiwi-rs,github,133,0,0,2,"extern ""C"""
klee-rs-0.1.1,klee-rs,0.1.1,https://github.com/markhakansson/klee-rs,github,31,0,0,1,"extern ""C"""
klyx_extension_api-1.3.6,klyx_extension_api,1.3.6,https://github.com/klyx-dev/klyx_extension_api,github,1,0,0,1,"extern ""C"""
knet-bindings-2.0.0-alpha1+1.90.647-0fc83,knet-bindings,2.0.0-alpha1+1.90.647-0fc83,https://github.com/kronosnet/kronosnet,github,252,0,0,2,"extern ""C"""
knipsa-ffi-0.3.0,knipsa-ffi,0.3.0,https://github.com/Mik-pe/knipsa,github,17,0,0,1,"extern ""C"""
kodegen_daemon-0.1.0,kodegen_daemon,0.1.0,https://github.com/cyrup-ai/kodegen-mcp-daemon,github,1,0,0,1,"extern ""C"""
kodegen_native_notify-0.10.9,kodegen_native_notify,0.10.9,https://github.com/cyrup-ai/kodegen-native-notify,github,2,0,0,1,"extern ""C"""
kodegen_native_permissions-0.10.10,kodegen_native_permissions,0.10.10,https://github.com/cyrup-ai/kodegen-native-permissions,github,2,0,0,1,"extern ""C"""
kodegen_tools_browser-0.10.11,kodegen_tools_browser,0.10.11,https://github.com/cyrup-ai/kodegen-tools-browser,github,2,0,0,1,"extern ""C"""
kodik-mpv-plugin-0.1.0,kodik-mpv-plugin,0.1.0,https://github.com/BatogiX/kodik,github,1,0,0,1,"extern ""C"""
koharu-diffusion-0.62.0-alpha.1,koharu-diffusion,0.62.0-alpha.1,https://github.com/mayocream/koharu,github,4,0,0,1,"extern ""C"""
koharu-llama-0.62.0-alpha.1,koharu-llama,0.62.0-alpha.1,https://github.com/mayocream/koharu,github,10,0,0,4,"extern ""C"""
koharu-torch-0.62.0-alpha.1,koharu-torch,0.62.0-alpha.1,https://github.com/mayocream/koharu,github,1,0,0,1,"extern ""C"""
kojacoord-plugin-system-0.1.0,kojacoord-plugin-system,0.1.0,https://github.com/aleroycz/kojacoord,github,2,0,0,1,"extern ""C"""
kontrak-sqlite-0.1.4,kontrak-sqlite,0.1.4,https://github.com/hsputra/kontrak-sqlite,github,2,0,0,1,"extern ""C"""
kotva-sync-wasm-0.1.0,kotva-sync-wasm,0.1.0,https://github.com/vul-os/kotva,github,4,0,0,1,"extern ""C"""
koutendb-0.2.0,koutendb,0.2.0,https://github.com/puffball1567/koutendb-rust,github,1,0,0,1,"extern ""C"""
kql-language-tools-0.1.0,kql-language-tools,0.1.0,https://github.com/dolly-parseton/kql-language-tools,github,7,0,0,1,"extern ""C"""
krb5-sys-0.3.0,krb5-sys,0.3.0,https://github.com/skeleten/krb5-sys,github,39,0,0,2,"extern ""C"""
kreuzberg-libheif-5.0.0-rc.35,kreuzberg-libheif,5.0.0-rc.35,https://github.com/kreuzberg-dev/kreuzberg,github,5,0,0,2,"extern ""C"""
kreuzberg-pdfium-render-4.10.4,kreuzberg-pdfium-render,4.10.4,https://github.com/kreuzberg-dev/kreuzberg-lts,github,1013,0,0,5,"extern ""C"""
kriya-0.1.4,kriya,0.1.4,https://github.com/sandeepshekhar26/kriya,github,2,0,0,2,"extern ""C"""
kronos-compute-0.1.0,kronos-compute,0.1.0,https://github.com/LynnColeArt/kronos-compute,github,145,0,0,13,"extern ""C"""
kunquant_rs-0.3.0,kunquant_rs,0.3.0,https://github.com/ZhaorongDai/KunQuant_rust_api,github,1,0,0,1,"extern ""C"""
kurbu5-kadm5-rs-0.1.4,kurbu5-kadm5-rs,0.1.4,https://codeberg.org/abbra/kurbu5,codeberg,33,0,0,3,"extern ""C"""
kurbu5-kdb-rs-0.1.4,kurbu5-kdb-rs,0.1.4,https://codeberg.org/abbra/kurbu5,codeberg,38,0,0,5,"extern ""C"""
kurbu5-rs-0.1.4,kurbu5-rs,0.1.4,https://codeberg.org/abbra/kurbu5,codeberg,56,0,0,11,"extern ""C"""
kvmi-0.5.0,kvmi,0.5.0,https://github.com/Wenzel/kvmi,github,28,0,0,2,"extern ""C"""
kwui-0.2.2,kwui,0.2.2,https://github.com/wanghoi/kwui-rs,github,4,0,0,3,"extern ""C"""
kwui-cli-0.2.2,kwui-cli,0.2.2,https://github.com/wanghoi/kwui-rs,github,1,0,0,1,"extern ""C"""
kwui-sys-0.2.2,kwui-sys,0.2.2,https://github.com/wanghoi/kwui-rs/,github,51,0,0,1,"extern ""C"""
kyzmet-0.1.4,kyzmet,0.1.4,https://github.com/kyzmet-ai/kyzmet-kdk,github,3,0,0,1,"extern ""C"""
lagan-0.1.0,lagan,0.1.0,https://github.com/gavin-niederman/lagan,github,1,0,0,1,"extern ""C"""
lamquant-lsl-0.1.2,lamquant-lsl,0.1.2,https://github.com/Quitetall/liblsl-rust,github,2,0,0,1,"extern ""C"""
lapack-0.20.0,lapack,0.20.0,https://github.com/blas-lapack-rs/lapack,github,8,0,0,1,"extern ""C"""
lapacke-0.5.0,lapacke,0.5.0,https://github.com/blas-lapack-rs/lapacke,github,8,0,0,1,"extern ""C"""
lcm-0.2.0,lcm,0.2.0,https://github.com/adeschamps/lcm/tree/rust/lcm-rust/lcm,github,3,0,0,2,"extern ""C"""
lean-rs-0.9.0,lean-rs,0.9.0,https://github.com/jcreinhold/lean-rs,github,9,0,0,8,"extern ""C"""
lean-rs-abi-0.9.0,lean-rs-abi,0.9.0,https://github.com/jcreinhold/lean-rs,github,1,0,0,1,"extern ""C"""
lean-rs-sys-0.9.0,lean-rs-sys,0.9.0,https://github.com/jcreinhold/lean-rs,github,15,0,0,12,"extern ""C"""
lean-rs-worker-0.1.7,lean-rs-worker,0.1.7,https://github.com/jcreinhold/lean-rs,github,1,0,0,1,"extern ""C"""
lean-rs-worker-child-0.9.0,lean-rs-worker-child,0.9.0,https://github.com/jcreinhold/lean-rs,github,1,0,0,1,"extern ""C"""
lento-skia-safe-0.75.0,lento-skia-safe,0.75.0,https://github.com/rust-skia/rust-skia,github,23,0,0,8,"extern ""C"""
leo3-0.3.1,leo3,0.3.1,https://github.com/AndPuQing/leo3.git,github,45,0,0,14,"extern ""C"""
leo3-ffi-0.3.1,leo3-ffi,0.3.1,https://github.com/AndPuQing/leo3.git,github,73,0,0,20,"extern ""C"""
lib_vtop-1.0.0,lib_vtop,1.0.0,https://github.com/VITAP-Student-Project/lib_vtop,github,36,0,0,1,"extern ""C"""
libabieos-sys-0.3.7,libabieos-sys,0.3.7,https://github.com/kryton/eosio-rust-api/,github,18,0,0,1,"extern ""C"""
libadb-ffi-0.4.0,libadb-ffi,0.4.0,https://github.com/tarigo/libadb,github,38,0,0,9,"extern ""C"""
libadwaita-0.9.2,libadwaita,0.9.2,https://gitlab.gnome.org/World/Rust/libadwaita-rs,gitlab,1149,0,0,92,"extern ""C"""
libadwaita-sys-0.9.2,libadwaita-sys,0.9.2,https://gitlab.gnome.org/World/Rust/libadwaita-rs,gitlab,19,0,0,1,"extern ""C"""
libappstream-0.4.0,libappstream,0.4.0,https://gitlab.gnome.org/World/Rust/libappstream-rs,gitlab,61,0,0,4,"extern ""C"""
libappstream-sys-0.4.0,libappstream-sys,0.4.0,https://gitlab.gnome.org/World/Rust/libappstream-rs,gitlab,197,0,0,1,"extern ""C"""
libbismuth-0.5.0,libbismuth,0.5.0,https://github.com/tau-OS/rust,github,190,0,0,18,"extern ""C"""
